"";"dc:creator";"dc:source";"dc:created";"dc:description";"dc:rights";"dc:subjects";"dc:format";"dc:valid";"dc:issued";"dc:modified";"dc:coverage";"dc:expired";"dc:language";"dc:title";"item ### #text";
"fdcf8125-d048-4a02-a90e-1a837957c5d2";"system";"";"2007-03-14T23:00:00Z";"";"";"";"";"";"";"2021-06-29T08:22:59Z";"";"";"";"84.2";"system";"
"
"fddb60af-2d51-4d40-bd56-9690641d7cb4";"system";"";"2010-02-01T23:00:00Z";"";"";"";"";"";"";"2022-01-27T08:44:36Z";"";"";"";"2005.2.29";"system";"
"
"fdecc902-bbbe-45b1-b563-5738797b4911";"system";"";"2001-08-30T22:00:00Z";"";"";"";"";"";"";"2022-11-09T08:54:34Z";"";"";"";"A 360";"system";"
"
"fdfc5959-7732-4a38-b819-d558204b1365";"system";"";"2000-11-29T23:00:00Z";"";"";"";"";"";"";"2022-11-10T07:52:07Z";"";"";"";"B 113";"system";"
"
"fe02b52a-b530-4935-80bb-6862175743ee";"system";"";"2001-11-29T23:00:00Z";"";"";"";"";"";"";"2022-12-12T15:19:16Z";"";"";"";"195";"system";"
"
"fe0e2350-b430-4531-8b64-1453a4ba2bb7";"system";"";"2000-01-20T23:00:00Z";"";"";"";"";"";"";"2022-12-06T08:01:11Z";"";"";"";"63.62";"system";"
"
"fe1d4a19-3ac3-4794-91c4-c7d2558bac0c";"system";"";"2015-04-14T22:00:00Z";"";"";"";"";"";"";"2021-03-17T13:56:36Z";"";"";"";"79.24";"system";"
"
"fe1d8b4b-9201-4d7f-8808-61ffeb43159d";"system";"";"2000-12-04T23:00:00Z";"";"";"";"";"";"";"2022-11-10T07:58:10Z";"";"";"";"B 126";"system";"
"
"fe2dacaa-e6e9-460c-95aa-61011d733a70";"system";"";"2014-10-05T22:00:00Z";"";"";"";"";"";"";"2022-12-12T10:44:55Z";"";"";"";"83.94";"system";"
"
"fe39f894-3868-4945-8634-c1f208c08785";"Delcourt";"";"2016-12-23T10:21:50Z";"";"";"";"";"";"";"2022-08-18T13:02:49Z";"";"";"";"D 2015.0.1";"Delcourt";"
"
"fe4d7dcb-7b24-4552-86c0-906458a091e4";"system";"";"2005-08-09T22:00:00Z";"";"";"";"";"";"";"2022-10-20T12:59:57Z";"";"";"";"2004.3.132";"system";"
"
"fe53b430-a8af-4a06-bf77-c960b93cffaa";"system";"";"2001-08-28T22:00:00Z";"";"";"";"";"";"";"2022-11-09T08:51:17Z";"";"";"";"A 354 bis";"system";"
"
"fe609060-7ea2-4a55-9b83-6651d11d2f12";"Delcourt";"";"2015-10-29T16:46:16Z";"";"";"";"";"";"";"2021-04-16T07:21:33Z";"";"";"";"2015.3.5";"Delcourt";"
"
"fe60f504-5f3a-4226-91f7-bbc9bdc896b2";"system";"";"2001-10-10T22:00:00Z";"";"";"";"";"";"";"2022-11-02T08:18:18Z";"";"";"";"69.13 bis";"system";"
"
"fe654c48-5aa7-4b0e-8367-2cd75c2979fd";"system";"";"2001-01-08T23:00:00Z";"";"";"";"";"";"";"2022-11-10T08:04:31Z";"";"";"";"B 146";"system";"
"
"fe88ab9f-870c-4be6-bc31-caeabfa7293d";"system";"";"2006-11-23T23:00:00Z";"";"";"";"";"";"";"2022-10-27T07:07:39Z";"";"";"";"AD 113";"system";"
"
"fe9a8a70-1628-423f-830b-133a111778b1";"system";"";"2012-09-02T22:00:00Z";"";"";"";"";"";"";"2019-07-11T14:16:53Z";"";"";"";"79.19";"system";"
"
"fea5fb9d-18b6-4a01-a371-46b653838f8c";"Delcourt";"";"2015-11-10T12:16:11Z";"";"";"";"";"";"";"2021-04-16T08:25:09Z";"";"";"";"2015.5.17";"Delcourt";"
"
"feaa6766-6a15-47b8-a994-f472f1b3a98c";"system";"";"2006-11-23T23:00:00Z";"";"";"";"";"";"";"2022-10-27T07:06:30Z";"";"";"";"AD 110 ter";"system";"
"
"feb769f5-436c-4b02-9e34-c658d24449d7";"system";"";"2006-11-23T23:00:00Z";"";"";"";"";"";"";"2022-10-27T07:08:03Z";"";"";"";"AD 113.2";"system";"
"
"fed4a26e-b679-4247-a767-aa3682f16c40";"system";"";"2000-07-26T22:00:00Z";"";"";"";"";"";"";"2021-04-21T13:21:35Z";"";"";"";"A 73";"system";"
"
"ff203eb3-0b4c-4075-870f-9326cb0a020b";"system";"";"2000-12-20T23:00:00Z";"";"";"";"";"";"";"2022-11-07T13:49:14Z";"";"";"";"A 56.26";"system";"
"
"ff24cef5-5ff8-479f-8ce1-2642c3ae383e";"Delcourt";"";"2015-11-10T14:24:44Z";"";"";"";"";"";"";"2021-04-16T09:43:41Z";"";"";"";"2015.6.52";"Delcourt";"
"
"ff2d834d-d67b-41e3-9509-3e2c14b59dd8";"system";"";"2001-06-20T22:00:00Z";"";"";"";"";"";"";"2022-11-02T13:24:51Z";"";"";"";"63.7.6";"system";"
"
"ff47538e-80ff-47ed-8e0e-b450668e6b22";"system";"";"2000-10-29T23:00:00Z";"";"";"";"";"";"";"2022-11-10T07:28:32Z";"";"";"";"B 70";"system";"
"
"ff6f4295-c249-4a13-869e-bd34028e5adf";"system";"";"2002-03-20T23:00:00Z";"";"";"";"";"";"";"2021-05-14T13:29:19Z";"";"";"";"A 518";"system";"
"
"ffa081cf-d5de-4d6d-b7f9-ffd3d47a9753";"system";"";"2001-10-22T22:00:00Z";"";"";"";"";"";"";"2022-11-08T13:56:23Z";"";"";"";"A 201";"system";"
"
"ffb73a7d-306a-4a06-a165-89dcdb95529d";"system";"";"2001-03-04T23:00:00Z";"";"";"";"";"";"";"2022-11-08T09:22:02Z";"";"";"";"A 153 bis";"system";"
"
"ffb74634-9cb7-4ffa-8630-1dd432b3563b";"system";"";"2000-01-30T23:00:00Z";"";"";"";"";"";"";"2022-11-09T09:59:42Z";"";"";"";"A 408";"system";"
"
"ffbf6f48-cd74-4e91-b68b-eab8a7856b68";"system";"";"2014-10-12T22:00:00Z";"";"";"";"";"";"";"2021-03-08T14:19:44Z";"";"";"";"D 2010.1.3";"system";"
"
"ffc9204c-9f07-460d-bb25-ebee97026be1";"system";"";"2005-01-20T23:00:00Z";"";"";"";"";"";"";"2022-12-02T10:56:38Z";"";"";"";"2004.3.4";"system";"
"
"ffc922c4-63f5-463a-842b-dd6324b3a800";"system";"";"2015-06-03T22:00:00Z";"";"";"";"";"";"";"2021-06-24T09:00:57Z";"";"";"";"R 23";"system";"
"
"1dae7152-1cc1-47f0-bbf9-a3475f35fe10";"system";"";"2008-04-02T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:39:38Z";"";"";"";"E 185";"system";"
"
"1db1f47e-4a73-4529-9065-e5eb049b7fc5";"system";"";"2011-01-04T23:00:00Z";"";"";"";"";"";"";"2022-10-28T12:34:22Z";"";"";"";"E 172";"system";"
"
"1dc5e0e6-7065-4835-a9c6-381e97acabc1";"system";"";"2005-05-18T22:00:00Z";"";"";"";"";"";"";"2022-11-04T14:22:42Z";"";"";"";"2004.3.64";"system";"
"
"1dce9fa8-9ad0-4ff4-9e07-796182bab8c7";"system";"";"2006-11-15T23:00:00Z";"";"";"";"";"";"";"2022-11-08T14:03:21Z";"";"";"";"A 211.3";"system";"
"
"1dd4eba1-3178-4ea6-b3fc-7a95df1e6a3c";"system";"";"2001-11-27T23:00:00Z";"";"";"";"";"";"";"2022-11-02T14:29:30Z";"";"";"";"208";"system";"
"
"1dfb9687-633b-4e32-afe0-a454ef3174ee";"system";"";"2006-11-22T23:00:00Z";"";"";"";"";"";"";"2022-10-19T06:46:37Z";"";"";"";"88.19";"system";"
"
"1e2f06d2-bf47-4735-bf9e-9a26e4de7473";"system";"";"2006-06-25T22:00:00Z";"";"";"";"";"";"";"2022-10-25T13:15:46Z";"";"";"";"2015.0.5";"system";"
"
"1e3800f0-57a9-4f5f-bc35-5a53def99c7f";"system";"";"2009-11-09T23:00:00Z";"";"";"";"";"";"";"2022-12-06T10:17:19Z";"";"";"";"71.231";"system";"
"
"1e3a9987-df63-4f88-a3ce-27d4b2399443";"system";"";"2010-03-16T23:00:00Z";"";"";"";"";"";"";"2021-04-02T07:55:35Z";"";"";"";"2010.7.2";"system";"
"
"1e4052b0-4215-4dfa-860a-513761b36f0d";"system";"";"2006-11-15T23:00:00Z";"";"";"";"";"";"";"2022-10-26T13:26:01Z";"";"";"";"AD 87";"system";"
"
"1e42f65c-2d5c-4eaf-90e2-1803dfc07232";"system";"";"2001-10-07T22:00:00Z";"";"";"";"";"";"";"2022-11-02T08:15:44Z";"";"";"";"67.14";"system";"
"
"1e5513db-ff3d-478b-87d0-fd0e782cd266";"system";"";"2014-11-25T23:00:00Z";"";"";"";"";"";"";"2022-12-12T10:42:55Z";"";"";"";"83.89";"system";"
"
"1e55210d-7433-4f79-9824-dad31cd83b52";"system";"";"2002-01-27T23:00:00Z";"";"";"";"";"";"";"2022-11-02T10:08:25Z";"";"";"";"77.11";"system";"
"
"1e5ac4c5-f322-452f-86ce-a162c0617245";"system";"";"2001-10-02T22:00:00Z";"";"";"";"";"";"";"2021-03-16T08:07:57Z";"";"";"";"75.48.8";"system";"
"
"1e5c1f8b-b8c4-4bc2-b862-4aa8996184f0";"system";"";"2002-03-19T23:00:00Z";"";"";"";"";"";"";"2022-11-02T10:22:46Z";"";"";"";"77.40";"system";"
"
"1e60276a-28e1-4c88-b5da-696a7de814c7";"system";"";"2008-04-03T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:17:53Z";"";"";"";"E 156";"system";"
"
"1e8387dd-63c9-481e-9eaf-fbd4bd8e3df7";"system";"";"2005-11-14T23:00:00Z";"";"";"";"";"";"";"2022-10-28T07:25:50Z";"";"";"";"E 58.4";"system";"
"
"1e86fca9-a904-47e1-823e-20b926634042";"system";"";"2009-11-11T23:00:00Z";"";"";"";"";"";"";"2022-12-06T10:13:28Z";"";"";"";"71.223";"system";"
"
"1e957ff4-48f4-42a8-bea8-1a5578b903b5";"system";"";"2005-08-15T22:00:00Z";"";"";"";"";"";"";"2020-12-02T10:18:19Z";"";"";"";"2004.3.200";"system";"
"
"1e9b3a56-16bd-447d-8ddb-8a3401eaa13d";"Delcourt";"";"2015-11-10T14:17:31Z";"";"";"";"";"";"";"2021-04-16T08:57:05Z";"";"";"";"2015.6.21";"Delcourt";"
"
"1e9df1fa-9d51-4744-a4fe-cc81941fc787";"system";"";"2007-03-28T22:00:00Z";"";"";"";"";"";"";"2022-10-18T08:46:56Z";"";"";"";"81.20";"system";"
"
"1ea2ed18-2378-4dce-9756-5717bb240df9";"Delcourt";"";"2016-10-20T16:51:38Z";"";"";"";"";"";"";"2022-11-03T07:40:52Z";"";"";"";"1365";"Delcourt";"
"
"1ea9cf3a-8439-4bad-8b43-66cced7a5409";"system";"";"2000-04-02T22:00:00Z";"";"";"";"";"";"";"2022-11-09T12:18:32Z";"";"";"";"A 439";"system";"
"
"1ea9e736-dfe6-4687-8bcb-3851edf3d786";"system";"";"2014-04-14T22:00:00Z";"";"";"";"";"";"";"2022-10-25T13:10:43Z";"";"";"";"2014.1.3";"system";"
"
"1ebb96aa-1f83-40cf-9dd4-6ef8818eed06";"Delcourt";"";"2016-08-17T14:38:35Z";"";"";"";"";"";"";"2022-02-17T14:19:27Z";"";"";"";"63.46.1";"Delcourt";"
"
"1ec179a0-28f6-45f8-a17c-cddb61145050";"system";"";"2002-01-27T23:00:00Z";"";"";"";"";"";"";"2022-11-02T10:08:08Z";"";"";"";"77.9";"system";"
"
"1ee4c5cb-c499-441d-a277-d1bb57f53d52";"Ducroix";"";"2019-06-13T06:46:15Z";"";"";"";"";"";"";"2022-11-02T10:38:45Z";"";"";"";"2019.1.1";"Ducroix";"
"
"1ee73d57-a5d7-40ba-9697-9f5c1cf96f75";"system";"";"2008-02-21T23:00:00Z";"";"";"";"";"";"";"2022-11-10T10:15:40Z";"";"";"";"58.28.36.20";"system";"
"
"1ef1a5f6-e7a8-4469-b0b6-c7bb2fc3777d";"system";"";"2008-04-02T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:43:06Z";"";"";"";"E 192";"system";"
"
"1ef231ba-b4c2-48a6-94e6-5533fa8ef44e";"system";"";"2006-11-07T23:00:00Z";"";"";"";"";"";"";"2022-10-20T13:41:59Z";"";"";"";"2004.3.180";"system";"
"
"1f029278-f5e4-4567-b33a-4d2fb7dee596";"system";"";"2001-08-13T22:00:00Z";"";"";"";"";"";"";"2022-11-02T08:16:51Z";"";"";"";"68";"system";"
"
"1f0a3879-3423-4349-9fc6-0904c97843c6";"system";"";"2003-08-27T22:00:00Z";"";"";"";"";"";"";"2019-07-11T14:22:15Z";"";"";"";"B 52.225";"system";"
"
"1f0fad92-037e-42e0-8d6c-444c82cbde3f";"system";"";"2000-01-12T23:00:00Z";"";"";"";"";"";"";"2021-04-19T11:51:35Z";"";"";"";"A 5";"system";"
"
"1f10aa9c-b715-42da-bb8e-205b728989f9";"Ducroix";"";"2018-01-15T15:43:26Z";"";"";"";"";"";"";"2019-07-11T14:14:30Z";"";"";"";"2017.1.1";"Ducroix";"
"
"1f18c079-16eb-4e88-ac80-0a1f91eed9ba";"system";"";"2013-07-10T22:00:00Z";"";"";"";"";"";"";"2022-02-21T13:16:18Z";"";"";"";"83.101";"system";"
"
"1f251f60-251a-42e9-a970-ed19668d76cc";"system";"";"2001-11-29T23:00:00Z";"";"";"";"";"";"";"2021-05-06T08:09:50Z";"";"";"";"A 222 bis";"system";"
"
"1f691725-254b-449e-96a3-e423b8d82d77";"system";"";"2000-11-01T23:00:00Z";"";"";"";"";"";"";"2022-11-10T07:41:19Z";"";"";"";"B 83";"system";"
"
"1f6a93dc-dba9-46f8-a950-67f8c5ee03b5";"system";"";"2002-04-23T22:00:00Z";"";"";"";"";"";"";"2022-11-02T13:18:44Z";"";"";"";"63.7.8";"system";"
"
"1f7f9bd6-6aa0-4e5d-a711-1233d68049bb";"system";"";"2002-01-16T23:00:00Z";"";"";"";"";"";"";"2021-05-04T08:01:07Z";"";"";"";"A 178";"system";"
"
"1f8e9908-e2e5-4d5d-b021-ed0007e01eac";"system";"";"2006-11-13T23:00:00Z";"";"";"";"";"";"";"2022-10-27T13:42:01Z";"";"";"";"D 78 bis";"system";"
"
"1fa4e411-cc02-43c5-b2c0-df23421fee48";"system";"";"2006-11-30T23:00:00Z";"";"";"";"";"";"";"2022-10-19T06:59:19Z";"";"";"";"634";"system";"
"
"1fb325d5-b671-4acc-a7b6-b4c22a6614e7";"system";"";"2011-12-18T23:00:00Z";"";"";"";"";"";"";"2021-03-25T12:54:23Z";"";"";"";"1777.3";"system";"
"
"1fb6602f-326b-4a79-bf58-8a5329ca6caa";"system";"";"2002-04-24T22:00:00Z";"";"";"";"";"";"";"2022-08-11T13:41:52Z";"";"";"";"63.7.21";"system";"
"
"1fbafd23-dd43-4f6d-89aa-0ebd69b03b02";"system";"";"2001-10-02T22:00:00Z";"";"";"";"";"";"";"2021-03-16T08:04:56Z";"";"";"";"75.48.5";"system";"
"
"1fc67335-3109-44cd-9845-1456bc77098c";"system";"";"2008-04-01T22:00:00Z";"";"";"";"";"";"";"2022-10-28T09:09:16Z";"";"";"";"E 96";"system";"
"
"1fd0f688-7ecb-4d10-86b1-3101a5d53e63";"system";"";"2001-08-19T22:00:00Z";"";"";"";"";"";"";"2022-12-08T08:40:34Z";"";"";"";"78.4";"system";"
"
"1fd2d851-c351-4a8b-b2a6-64db41c44bd3";"system";"";"2001-10-15T22:00:00Z";"";"";"";"";"";"";"2022-12-08T08:05:54Z";"";"";"";"76.37";"system";"
"
"1fea8b19-1eb2-4957-bdc2-10c697b7364c";"system";"";"2014-12-11T23:00:00Z";"";"";"";"";"";"";"2021-03-11T14:25:14Z";"";"";"";"58.28.36.29";"system";"
"
"1febc51a-fbdc-48dd-86fa-69c258af30a4";"system";"";"2000-12-18T23:00:00Z";"";"";"";"";"";"";"2022-11-10T08:02:27Z";"";"";"";"B 136";"system";"
"
"1ff3b37a-90ea-4c8e-ae78-da59b6e489be";"system";"";"2008-04-27T22:00:00Z";"";"";"";"";"";"";"2022-10-27T14:06:46Z";"";"";"";"E 15";"system";"
"
"1ff3f802-6e60-4989-8f86-602ef741cb47";"system";"";"2014-03-30T22:00:00Z";"";"";"";"";"";"";"2022-12-12T13:37:30Z";"";"";"";"86.06.02";"system";"
"
"20066661-a178-4b42-92ae-d163b88ce536";"system";"";"2008-04-10T22:00:00Z";"";"";"";"";"";"";"2022-10-19T06:41:13Z";"";"";"";"88.08";"system";"
"
"20286f82-fdf2-4546-91a4-0893f0f2d058";"system";"";"2001-08-07T22:00:00Z";"";"";"";"";"";"";"2022-11-02T14:41:00Z";"";"";"";"243";"system";"
"
"2034b76a-cf53-4f63-b507-1f2237e98e99";"system";"";"2000-10-23T22:00:00Z";"";"";"";"";"";"";"2022-11-09T14:54:14Z";"";"";"";"B 59";"system";"
"
"203a99bb-4bce-4038-95e9-915e079758f9";"system";"";"2008-04-02T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:43:32Z";"";"";"";"E 193";"system";"
"
"20497539-8a87-4abd-87bc-7aa30c71e222";"system";"";"2006-01-18T23:00:00Z";"";"";"";"";"";"";"2022-12-01T07:25:58Z";"";"";"";"AD 114.6";"system";"
"
"2059f9e0-ca68-46a1-a945-8f4fa7278640";"system";"";"2015-06-23T18:22:53Z";"";"";"";"";"";"";"2019-07-11T14:24:47Z";"";"";"";"EXT/La Vocation de St Matthieu";"system";"
"
"2063fef5-bf1c-40ef-95bf-363ead2317c6";"system";"";"2006-11-15T23:00:00Z";"";"";"";"";"";"";"2022-12-08T12:47:35Z";"";"";"";"81.16";"system";"
"
"20868672-5e78-4575-89d5-31eb705b739b";"system";"";"2000-11-15T23:00:00Z";"";"";"";"";"";"";"2022-11-03T07:40:29Z";"";"";"";"994.01";"system";"
"
"20a41b01-056e-4983-a54e-0cb5cb4ee3ec";"system";"";"2005-09-01T22:00:00Z";"";"";"";"";"";"";"2022-10-27T09:05:50Z";"";"";"";"BD 26";"system";"
"
"20b696c3-6e87-4a2e-b016-69f91e6dcee9";"system";"";"2006-01-24T23:00:00Z";"";"";"";"";"";"";"2022-10-26T12:30:29Z";"";"";"";"AD 60.80";"system";"
"
"20bd8d84-6fe9-4303-b86e-a62c7a60986d";"system";"";"2001-10-24T22:00:00Z";"";"";"";"";"";"";"2022-12-12T13:40:07Z";"";"";"";"86.17";"system";"
"
"20db4acb-074d-4ae3-8977-4799bc2e68f1";"system";"";"2000-01-31T23:00:00Z";"";"";"";"";"";"";"2022-11-09T12:19:01Z";"";"";"";"A 442";"system";"
"
"20defd9c-3f65-42d9-bf15-f435c9f3d929";"system";"";"2005-06-26T22:00:00Z";"";"";"";"";"";"";"2022-10-19T07:11:49Z";"";"";"";"2004.3.82";"system";"
"
"20eb2b99-5f2e-4b8e-8810-4577034e1d72";"system";"";"2001-12-25T23:00:00Z";"";"";"";"";"";"";"2022-11-08T10:19:20Z";"";"";"";"A 176";"system";"
"
"20f24684-632c-45f2-888f-a385dd2aef8c";"Delcourt";"";"2015-10-29T16:44:34Z";"";"";"";"";"";"";"2021-04-16T07:20:01Z";"";"";"";"2015.3.4";"Delcourt";"
"
"20fcfddd-2ff5-46e4-b9e6-59e828562afe";"Delcourt";"";"2016-08-05T16:16:51Z";"";"";"";"";"";"";"2019-07-11T14:22:48Z";"";"";"";"D 2010.14.23 ";"Delcourt";"
"
"2132b6b4-65d8-467a-b043-470714cf6f68";"system";"";"2005-08-15T22:00:00Z";"";"";"";"";"";"";"2022-10-20T13:49:25Z";"";"";"";"2004.3.191";"system";"
"
"2147f921-98db-4a7c-bc25-a8b617f1ac16";"system";"";"2001-11-21T23:00:00Z";"";"";"";"";"";"";"2022-11-02T13:10:29Z";"";"";"";"81.13";"system";"
"
"2151e737-8c4f-4aa4-b98d-019c25cbd69c";"system";"";"2006-01-24T23:00:00Z";"";"";"";"";"";"";"2022-10-18T07:35:09Z";"";"";"";"78.23";"system";"
"
"2165d5dc-330f-494f-9027-8fce830f9a1b";"system";"";"2001-01-23T23:00:00Z";"";"";"";"";"";"";"2020-04-16T13:01:29Z";"";"";"";"63.61";"system";"
"
"217bc4a8-4558-4d55-b679-c24ee17f6849";"system";"";"2006-11-16T23:00:00Z";"";"";"";"";"";"";"2022-07-06T06:43:58Z";"";"";"";"45";"system";"
"
"21a15ec7-f09d-4801-8ac5-c55f8a8925d6";"system";"";"2003-09-28T22:00:00Z";"";"";"";"";"";"";"2022-10-27T13:07:35Z";"";"";"";"D 57.20";"system";"
"
"21b5667c-5fda-4f93-8db0-ca4d879f1ae8";"system";"";"2008-04-01T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:19:19Z";"";"";"";"E 162";"system";"
"
"21b64916-000b-43c8-886e-f114367320e2";"system";"";"2005-01-20T23:00:00Z";"";"";"";"";"";"";"2022-12-02T10:59:11Z";"";"";"";"2004.3.5";"system";"
"
"21b7f409-55b7-440b-a8c7-0e673d0434d4";"system";"";"2006-01-10T23:00:00Z";"";"";"";"";"";"";"2022-10-26T06:31:26Z";"";"";"";"AD 8";"system";"
"
"21bedcb8-e54d-435e-b96e-e0e10e65d754";"system";"";"2000-07-25T22:00:00Z";"";"";"";"";"";"";"2022-11-07T08:26:37Z";"";"";"";"2015.0.3";"system";"
"
"21c77868-aa50-4c28-a7cc-f21c0568c063";"system";"";"2001-03-14T23:00:00Z";"";"";"";"";"";"";"2022-11-10T08:24:24Z";"";"";"";"B 185";"system";"
"
"21d03efb-f7e2-4b7d-aa5a-2071f643cbf6";"system";"";"2004-04-29T22:00:00Z";"";"";"";"";"";"";"2022-10-19T06:54:53Z";"";"";"";"248";"system";"
"
"21d316ac-0752-41bb-b496-42bcdf85af61";"system";"";"2001-12-26T23:00:00Z";"";"";"";"";"";"";"2021-03-24T10:40:36Z";"";"";"";"226";"system";"
"
"21d9d607-4cbb-4d49-be82-b95ec9183bfe";"system";"";"2009-09-17T22:00:00Z";"";"";"";"";"";"";"2022-11-07T07:46:39Z";"";"";"";"2009.1.67";"system";"
"
"21f90ee9-297c-40c3-8387-c792f404ce08";"system";"";"2015-04-15T22:00:00Z";"";"";"";"";"";"";"2022-08-30T07:04:57Z";"";"";"";"82.05.10";"system";"
"
"220772b1-153f-4cee-985b-d3bb91e73766";"system";"";"2013-07-10T22:00:00Z";"";"";"";"";"";"";"2021-09-06T08:37:44Z";"";"";"";"83.104";"system";"
"
"22134c76-2e71-44d3-b6e6-3b42fcb36280";"system";"";"2000-09-20T22:00:00Z";"";"";"";"";"";"";"2022-10-26T09:25:25Z";"";"";"";"AD 38.7";"system";"
"
"22179f4d-153c-4f7c-829d-455420fffb6f";"system";"";"2001-10-18T22:00:00Z";"";"";"";"";"";"";"2022-11-07T14:32:16Z";"";"";"";"A 60.117";"system";"
"
"2225cb8c-7271-48d8-b6a8-ec6af30028e8";"Delcourt";"";"2016-04-14T10:02:54Z";"";"";"";"";"";"";"2022-12-05T14:06:27Z";"";"";"";"59.62";"Delcourt";"
"
"222e387d-28e0-4b6f-a4cb-06cafb66bb86";"system";"";"2001-10-14T22:00:00Z";"";"";"";"";"";"";"2022-11-10T09:12:16Z";"";"";"";"DA 57.27";"system";"
"
"2235c01e-42b3-4cea-aa7b-cdbcd865d847";"system";"";"2001-02-26T23:00:00Z";"";"";"";"";"";"";"2022-11-02T13:36:18Z";"";"";"";"83.111";"system";"
"
"22383f12-632a-466e-b104-6a1b7249bc43";"system";"";"2001-10-28T23:00:00Z";"";"";"";"";"";"";"2022-11-02T14:43:16Z";"";"";"";"273";"system";"
"
"2248eb21-33d2-4639-9ec5-9adaed899cfd";"system";"";"2001-12-20T23:00:00Z";"";"";"";"";"";"";"2022-11-09T13:01:55Z";"";"";"";"A 464";"system";"
"
"224cf1c8-922c-4742-a4f0-8ccea500444e";"system";"";"2014-11-26T23:00:00Z";"";"";"";"";"";"";"2022-12-12T09:50:42Z";"";"";"";"83.81";"system";"
"
"2262ac68-2c14-426c-87ec-3a5485a92133";"system";"";"2006-11-23T23:00:00Z";"";"";"";"";"";"";"2022-12-12T09:01:42Z";"";"";"";"83.25";"system";"
"
"2269df91-9f91-4c71-a3b5-66301669ca38";"system";"";"2001-12-04T23:00:00Z";"";"";"";"";"";"";"2022-11-02T13:37:53Z";"";"";"";"85";"system";"
"
"2282efe4-3050-4381-ba17-51ec3cd90acc";"system";"";"2006-11-21T23:00:00Z";"";"";"";"";"";"";"2022-10-18T06:49:33Z";"";"";"";"68.9";"system";"
"
"228dc66d-3bd3-4898-8a75-593079a30aea";"system";"";"2008-04-02T22:00:00Z";"";"";"";"";"";"";"2022-03-29T09:12:12Z";"";"";"";"E 168";"system";"
"
"2292b457-11e9-4205-83b7-8ea0fa528b06";"system";"";"2013-07-11T22:00:00Z";"";"";"";"";"";"";"2019-07-11T14:09:52Z";"";"";"";"1899";"system";"
"
"22b842b7-8236-4a2b-8f89-6939aa5c984f";"system";"";"2005-08-15T22:00:00Z";"";"";"";"";"";"";"2020-12-02T10:14:16Z";"";"";"";"2004.3.194";"system";"
"
"22b97dd0-c9cb-4400-9a01-6106a30f3e95";"system";"";"2000-07-27T22:00:00Z";"";"";"";"";"";"";"2021-04-21T13:25:33Z";"";"";"";"A 75";"system";"
"
"231a78e2-7c4a-4474-b385-ebc0be8774e4";"system";"";"2008-04-06T22:00:00Z";"";"";"";"";"";"";"2022-10-28T13:04:29Z";"";"";"";"E 256";"system";"
"
"2335d5a2-940c-4083-b6b5-c417185dc934";"system";"";"2000-10-23T22:00:00Z";"";"";"";"";"";"";"2022-11-10T07:26:11Z";"";"";"";"B 64";"system";"
"
"234b2f24-9ef8-471d-973b-24ffc2f94dd5";"system";"";"2001-01-01T23:00:00Z";"";"";"";"";"";"";"2022-11-08T08:18:00Z";"";"";"";"A 94 bis";"system";"
"
"234f81fa-21e4-4d6d-896a-4d227b16e16f";"system";"";"2006-11-14T23:00:00Z";"";"";"";"";"";"";"2022-10-26T12:33:43Z";"";"";"";"AD 64";"system";"
"
"2362729f-ff65-4496-8ee1-adf5e31bc7d6";"system";"";"2008-04-01T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:16:26Z";"";"";"";"E 151";"system";"
"
"236b6ee8-c826-4897-8b37-f9dfb1dda7a6";"system";"";"2006-01-10T23:00:00Z";"";"";"";"";"";"";"2022-10-18T09:52:59Z";"";"";"";"82.01";"system";"
"
"238b6218-f811-41bc-bf2f-3fcd0b32c29e";"system";"";"2002-01-08T23:00:00Z";"";"";"";"";"";"";"2022-12-08T07:57:34Z";"";"";"";"75.105.2";"system";"
"
"238ba9f6-fc7c-4942-8cf0-de6a6ac5645a";"system";"";"2005-09-05T22:00:00Z";"";"";"";"";"";"";"2022-10-27T12:11:29Z";"";"";"";"BD 59";"system";"
"
"2398dd2a-5862-4a44-8246-fb7512bc488b";"system";"";"2006-11-14T23:00:00Z";"";"";"";"";"";"";"2022-10-28T08:06:18Z";"";"";"";"E 58.24";"system";"
"
"23a85e78-2922-4d97-b926-1e6bf5dfff7a";"system";"";"2007-04-05T22:00:00Z";"";"";"";"";"";"";"2022-10-05T13:29:53Z";"";"";"";"66.09";"system";"
"
"23b8f0c7-657e-418e-a4a0-b93cd8cf45bb";"system";"";"2014-10-12T22:00:00Z";"";"";"";"";"";"";"2021-03-08T14:21:04Z";"";"";"";"D 2010.1.6";"system";"
"
"23c1bd4f-081f-4c83-8399-f951dcb60a0a";"system";"";"2001-01-29T23:00:00Z";"";"";"";"";"";"";"2022-12-02T13:38:06Z";"";"";"";"30";"system";"
"
"23da6df9-cb05-4ac6-915e-e94337fcd4c1";"system";"";"2001-09-24T22:00:00Z";"";"";"";"";"";"";"2022-11-07T09:56:29Z";"";"";"";"2015.2.36";"system";"
"
